City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket
Delhi,23/09/2018,30.858278,58.001732,6.808378,17.108542,16.318116,30.327901,0.693354,11.366929,25.798099,1.356685,13.999702,70.089997,Satisfactory
Delhi,24/09/2018,21.314742,35.422105,15.055986,20.200971,25.175326,23.294827,0.627689,10.900643,19.763704,2.360638,19.515912,55.968356,Satisfactory
Delhi,27/07/2018,23.035123,47.79552,15.332693,24.535636,29.446961,24.153589,0.788983,10.577583,22.433816,2.909915,30.715452,68.10786,Satisfactory
Delhi,19/08/2018,45.204501,98.307032,21.275302,31.961613,35.216874,30.863741,1.054151,11.439654,30.194923,2.864361,34.284101,99.953412,Satisfactory
Delhi,06/07/2019,36.89468,87.359846,11.243873,30.289284,26.601109,41.669475,0.923585,10.152286,33.708569,2.168025,16.425871,94.328448,Satisfactory
Delhi,15/07/2018,31.357439,69.386168,13.370821,28.414174,28.498096,27.896119,0.96959,11.117,25.457865,2.239184,23.695363,91.199552,Satisfactory
Delhi,10/09/2018,33.282044,81.000539,19.346466,36.13207,37.808176,28.687395,1.184346,8.843378,27.006826,2.38919,22.541245,97.955837,Satisfactory
Delhi,25/07/2019,23.092276,63.351648,16.565312,32.71478,32.785245,36.848771,0.946586,8.816788,25.354259,1.812408,17.52678,97.981822,Satisfactory
Delhi,14/07/2018,24.420451,62.066891,15.247739,31.90182,30.503075,36.062242,0.956871,8.863383,26.742111,2.088684,22.298063,97.803649,Satisfactory
Delhi,22/07/2018,26.120541,45.066788,11.994125,25.391606,25.500121,31.854445,0.958881,8.891732,29.511298,1.97215,21.051952,85.038225,Satisfactory
Delhi,27/08/2018,21.166455,46.109412,10.00309,23.200331,22.033047,29.93963,0.89327,8.498676,30.160736,1.301682,14.559007,84.056025,Satisfactory
Delhi,29/07/2019,25.173804,64.535164,11.423778,25.522154,24.485512,28.71961,0.959342,8.842751,29.016852,1.290436,14.178863,82.736533,Satisfactory
Delhi,15/07/2018,30.131299,82.209758,10.369969,26.655506,25.13724,33.490875,0.945685,9.029388,28.525283,1.805812,18.724819,90,Satisfactory
Delhi,15/07/2018,30.781302,76.671955,10.263498,26.594203,24.976657,33.050176,0.928678,8.78,32.135198,1.592868,18.686403,92.900532,Satisfactory
Delhi,06/07/2019,32.201972,85.425725,10.876114,28.510177,26.867804,33.072562,0.940083,9.210783,32.501225,1.884026,19.922414,98.057801,Satisfactory
Delhi,10/09/2018,35.070507,84.339372,11.906276,30.553444,28.110454,33.201434,0.996375,10.030341,28.883575,2.139884,24.700767,95.039851,Satisfactory
Delhi,25/07/2019,27.743864,58.517064,18.417325,33.107335,32.573267,39.665417,0.989231,8.860463,25.825883,2.316821,19.313932,97.451487,Satisfactory
Delhi,01/08/2019,27.831819,77.707275,12.174077,28.123638,25.740967,31.418785,0.900884,9.791645,32.373142,1.752183,20.2552,99,Satisfactory
Delhi,29/07/2019,15.512716,61.50991,7.8927,22.68126,21.813012,26.75276,0.85654,9.294852,26.364588,1.591413,15.239515,88.13813,Satisfactory
Delhi,27/08/2018,16.917982,52.482365,9.712833,25.335173,21.898428,24.572818,0.89522,8.815565,23.568935,1.154347,14.680573,76.05277,Satisfactory
Delhi,12/08/2018,24.49728,63.851328,11.448515,25.074773,23.646054,23.35061,0.959724,8.737523,26.753648,1.122686,13.451098,81.203094,Satisfactory
Delhi,27/08/2018,17.856079,49.90652,10.726181,24.229747,22.326414,24.889991,0.912893,8.145509,24.468311,1.481772,15.426533,77.77368,Satisfactory
Delhi,27/08/2018,21.644212,54.926841,14.892887,26.85852,32.000805,29.238651,1.098495,8.351759,20.7855,1.612369,16.982811,80.662113,Satisfactory
Delhi,26/07/2018,32.653499,58.277534,17.078647,31.914037,33.888882,33.287057,1.186582,8.488689,30.56577,1.969891,21.764615,93.335224,Satisfactory
Delhi,26/07/2018,28.520474,56.48444,18.438153,25.203582,32.731981,29.816398,1.016018,9.037228,22.971962,1.718923,16.378322,90.267841,Satisfactory
Delhi,27/07/2018,15.515981,36.215514,17.353353,21.135427,26.067366,25.315772,0.944626,8.609432,23.49912,1.328087,15.253414,67.87076,Satisfactory
Delhi,27/07/2018,11.648898,23.905906,15.816975,19.809824,24.97021,23.276658,0.868654,7.920474,16.761512,1.31741,11.493862,66.228753,Satisfactory
Delhi,27/07/2018,11.176709,23.458961,17.042906,19.13718,25.070875,23.437924,0.967077,8.264581,17.712634,1.438417,15.844803,66.788442,Satisfactory
Delhi,16/07/2018,44.514085,87.917609,22.041321,28.711813,38.115367,28.808502,1.10539,11.041093,29.370847,2.445778,31.167653,99.554774,Satisfactory
Delhi,23/07/2018,31.934012,68.884694,15.213286,29.07972,30.612731,34.073262,0.893637,10.169048,25.493464,1.4898,23.174113,77.180781,Satisfactory
Delhi,15/07/2018,35.522094,89.313185,11.967453,30.050028,27.492118,33.678228,0.990034,10.645974,27.305809,2.139156,23.851805,95.462522,Satisfactory
Delhi,10/09/2018,34.980375,83.299291,13.179151,30.900409,30.1224,30.772577,1.005355,8.380063,26.464974,1.976555,19.323418,95,Satisfactory
Delhi,15/07/2018,32.274255,73.261911,9.677459,27.427921,24.708372,33.868477,0.894633,8.718483,32.530666,1.57311,18.597822,97.107346,Satisfactory
Delhi,11/08/2019,26.19305,67.489366,9.386138,26.003925,22.433143,25.397485,0.809878,8.499534,26.429481,1.37575,14.671069,83.109801,Satisfactory
Delhi,11/08/2019,35.049167,71.429908,10.241212,27.6265,22.606784,24.491742,0.904735,8.51732,28.584324,1.464085,14.942965,83.103427,Satisfactory
Delhi,29/07/2019,22.277742,63.042039,9.888549,24.340984,21.859953,22.760278,0.911407,8.955603,27.186538,1.271778,14.457736,80.394106,Satisfactory
Delhi,29/07/2018,40.480509,106.786603,14.044784,31.844817,32.828027,24.900342,0.976337,10.842381,29.304059,2.605272,25.85249,96.13208,Satisfactory
Delhi,23/07/2018,23.74612,68.665472,16.295236,28.33286,31.065473,26.337937,0.906856,9.386583,21.417699,1.89684,17.619685,82.502593,Satisfactory
Delhi,10/09/2018,35.447857,83.625034,11.551068,30.210339,29.547345,25.769025,0.953663,10.039061,29.897645,1.755059,19.275882,91.002409,Satisfactory
Delhi,01/08/2019,29.273991,85.268414,11.542214,28.886728,27.247955,26.447433,0.934717,8.960258,30.382541,1.944971,18.369337,98.608894,Satisfactory
Delhi,11/08/2019,22.93643,68.143807,11.629569,27.013208,26.41558,23.252148,0.791103,8.892644,22.99616,1.845845,17.494687,84.509201,Satisfactory
Delhi,27/08/2018,16.161373,55.389387,9.943354,25.688148,22.806891,24.467963,0.840756,9.415476,23.333535,1.810055,17.702032,78.008446,Satisfactory
Delhi,23/07/2018,22.843537,68.09525,12.247263,26.294939,26.18035,22.757253,0.788492,10.341769,22.253002,2.108306,20.356731,86.053,Satisfactory
Delhi,27/08/2018,19.896682,52.454774,8.00619,22.653727,18.85898,21.991197,0.715077,10.505295,23.010851,1.570885,12.792136,68.025376,Satisfactory
Delhi,15/07/2018,29.865428,82.013157,11.597371,28.495896,26.026286,26.127109,0.935478,9.33914,27.399902,2.334654,17.577524,85.625592,Satisfactory
Delhi,24/08/2018,29.393717,82.852915,11.774399,28.296119,27.141947,26.02418,0.965371,8.595023,27.250672,2.263197,18.468044,98.92537,Satisfactory
Delhi,23/09/2015,46.199159,103.19016,31.43972,37.946681,47.241203,30.194377,1.03,11.489623,28.352462,3.101246,39.775736,97.423379,Satisfactory
Delhi,22/07/2018,22.09079,44.451793,12.288723,26.10543,28.282718,31.206675,0.856665,9.132294,31.307589,1.807655,18.85618,83.483387,Satisfactory
Delhi,29/06/2018,37.209816,84.977158,16.775926,34.371853,31.445685,27.171557,0.840393,11.286304,31.211146,1.596668,20.728594,86.776183,Satisfactory
Delhi,15/07/2018,36.617491,68.50101,12.923156,26.20228,28.771387,34.405107,0.725568,9.338264,29.898614,1.560488,15.792021,89.460487,Satisfactory
Delhi,26/03/2020,45.08924,77.299683,9.109173,17.453964,17.8071,33.259824,0.66422,12.774153,35.527602,1.376439,8.99375,92.51845,Satisfactory
Delhi,27/08/2018,24.900305,47.630541,9.503747,17.077493,20.348044,25.826129,0.765153,10.676984,26.059828,1.311759,9.553803,76.43233,Satisfactory
Delhi,24/09/2018,16.9593,32.709979,13.580666,18.452264,23.569114,24.226523,0.575476,10.168513,19.716827,1.454871,11.818975,53.358404,Satisfactory
Delhi,23/09/2018,27.929682,60.522237,9.795595,17.102381,16.733505,23.288631,0.54372,10.745964,37.388148,0.920903,7.913784,68.084688,Satisfactory
Delhi,30/03/2020,35.175609,65.206824,8.326049,17.724382,17.225046,23.752986,0.568234,12.454935,40.509698,1.077693,8.997509,78.609214,Satisfactory
Delhi,30/03/2020,35.29909,66.372176,9.005306,17.884908,17.749053,24.848209,0.563538,12.417991,40.784154,1.066509,8.988875,80.387913,Satisfactory
Delhi,29/03/2020,33.690693,65.805379,10.080625,18.576728,18.426333,25.747249,0.572969,12.547318,40.221517,1.095378,9.0062,79.683421,Satisfactory
Delhi,29/03/2020,29.577551,61.523371,9.462143,17.313454,16.905433,23.021145,0.594657,12.32788,40.035805,1.007343,8.884192,76.585455,Satisfactory
Delhi,30/03/2020,30.085405,62.345735,9.364304,18.073925,18.073305,22.206455,0.60244,11.855966,40.128021,1.080685,8.253416,83.832914,Satisfactory
Delhi,25/03/2020,33.033467,77.728278,9.508956,20.143557,20.045962,27.292922,0.678327,12.966712,41.317515,1.118022,9.318609,92.827793,Satisfactory
Delhi,04/04/2020,40.443355,93.889631,9.356232,20.289779,17.488442,25.527994,0.620139,13.049636,42.619948,1.010278,9.135581,96.709849,Satisfactory
Delhi,31/03/2020,30.251439,80.986749,8.235339,19.248804,16.777586,23.862505,0.570987,13.584084,48.385778,1.028095,12.116922,96.298006,Satisfactory
Delhi,25/03/2020,35.288754,76.91365,9.247109,20.304115,18.159236,26.890462,0.600858,13.957638,46.621443,1.10731,7.613374,89.560295,Satisfactory
Delhi,25/03/2020,42.63154,76.870402,9.738535,19.519162,20.168531,30.379006,0.683722,13.15125,40.032532,1.34218,9.446821,94.284127,Satisfactory
Delhi,31/03/2020,24.836816,53.114814,6.759657,18.444093,15.540106,35.12228,0.762391,14.758249,53.042084,1.218202,6.600572,89.180026,Satisfactory
Delhi,30/03/2020,25.835349,56.488639,7.038018,17.459093,16.373791,34.238487,0.730377,10.50559,50.559832,1.013025,8.829131,87.465564,Satisfactory
Delhi,31/03/2020,23.395786,60.116187,6.766452,17.987296,14.282919,35.335135,0.827978,10.07128,50.306618,0.959542,7.941074,91.457535,Satisfactory
Delhi,27/07/2019,21.92302,46.156461,5.021879,17.093074,13.846877,36.071996,0.84,9.118838,46.381413,0.95941,8.865257,81.405023,Satisfactory
Delhi,25/03/2020,36.647106,80.031173,7.42814,21.573125,17.881996,25.719909,0.742368,14.087874,50.294901,1.327508,12.314018,99.901336,Satisfactory
Delhi,29/07/2019,29.310677,63.40196,8.473513,17.773353,17.74032,28.776228,0.791752,11.429916,30.839504,1.221146,11.137841,84.165215,Satisfactory
Delhi,23/09/2018,30.780452,60.336142,6.688645,18.306607,16.755732,29.488209,0.886665,11.383662,25.640538,1.344038,12.820575,69.526787,Satisfactory
Delhi,15/07/2018,38.177347,78.226012,9.315998,26.396287,24.114392,30.983478,0.896769,11.001042,25.97305,1.392933,19.368349,89.630997,Satisfactory
Delhi,23/09/2015,29.527471,103.347565,16.589369,27.74834,34.0108,20.587262,0.963908,10.626071,27.657916,1.688053,24.35053,95.713793,Satisfactory
Delhi,22/08/2016,31.170541,78.396561,10.316284,27.213097,26.978558,28.511508,1.607421,8.543167,33.106701,1.499693,17.496056,97.239902,Satisfactory
Delhi,25/08/2016,44.141628,115.547202,30.794703,32.471126,46.431744,26.707123,1.016835,10.671546,29.714804,3.383521,34.20854,98.636871,Satisfactory
Delhi,31/08/2016,33.029861,61.06494,18.598298,37.280339,33.342064,34.339961,1.060989,8.632187,36.160487,2.537484,23.192762,98.792459,Satisfactory
Delhi,23/09/2015,44.218391,114.646533,19.133615,25.611518,29.658165,34.240523,0.68592,19.657866,29.670806,1.428787,17.559412,97.469127,Satisfactory
Delhi,28/06/2018,32.380971,75.011883,10.358471,27.578222,24.588489,32.451042,0.895306,8.716636,32.489765,1.616736,18.576949,98.177158,Satisfactory
Delhi,15/07/2018,37.870792,78.664336,9.644832,27.594012,26.026129,35.517221,0.845401,10.643083,29.899352,1.316353,19.574977,90.433253,Satisfactory
Delhi,14/07/2018,31.305884,73.727787,14.901459,30.246822,29.564383,29.081871,0.885661,11.379557,27.848022,1.250923,26.14484,93.091776,Satisfactory
Delhi,15/07/2018,34.66032,79.242439,8.377182,28.647464,25.35149,32.351639,0.781292,10.551797,27.803957,1.700326,20.427029,91.146713,Satisfactory
Delhi,16/07/2018,36.134072,83.038627,14.12445,31.958637,30.927595,35.935269,0.976552,9.232173,23.726561,1.621152,24.635359,95,Satisfactory
Delhi,14/07/2018,34.705208,70.367189,13.061737,31.690597,31.287244,34.911765,0.863408,11.084264,28.730197,1.835432,29.827502,95.179035,Satisfactory
Delhi,22/07/2018,25.997098,47.294974,12.109232,26.692574,26.310354,36.147856,0.834551,9.719565,25.927508,1.471488,22.726982,86.354261,Satisfactory
Delhi,15/07/2018,31.273223,71.323582,13.485198,27.905304,29.068121,33.076803,0.869007,10.151388,26.295602,2.059541,23.434088,91.085166,Satisfactory
Delhi,16/07/2018,35.045202,83.584447,13.489493,30.250641,29.071401,35.861221,0.985239,8.709225,25.000716,1.835429,25.151696,93.95148,Satisfactory
Delhi,26/07/2018,30.342974,58.598173,14.904052,25.505889,27.825701,30.593602,0.85683,10.624506,21.781698,1.513964,28.0587,86.31113,Satisfactory
Delhi,27/07/2018,21.806182,39.05443,13.890029,23.324996,24.925566,30.688658,0.844445,9.166986,21.929263,1.499465,29.947286,68.777573,Satisfactory
Delhi,23/07/2018,26.489778,67.953483,14.434693,25.407695,27.800615,27.535326,0.89314,8.979286,24.098335,1.888375,22.543503,77.08662,Satisfactory
Delhi,29/07/2018,41.99163,95.976676,20.932811,27.09206,33.474782,32.671636,0.86791,9.732322,26.990268,1.697337,30.130944,98.565407,Satisfactory
Delhi,22/08/2018,28.221502,76.793026,15.23238,26.584841,31.438853,24.702418,0.815059,9.800102,23.478024,1.237723,25.142504,91.360764,Satisfactory
Delhi,14/07/2018,32.101605,76.322095,13.623408,27.872304,28.81056,32.95949,0.878629,10.314997,30.43212,1.681893,30.557642,90.498854,Satisfactory
Delhi,16/07/2018,45.321665,95.678922,20.198592,31.063765,33.069451,33.834386,0.988493,10.950293,27.783161,1.65782,31.65115,99.887503,Satisfactory
Delhi,14/07/2018,31.388653,77.359727,13.624429,26.276706,26.843787,31.819595,0.883257,10.055457,27.872125,1.602864,30.854627,90.097296,Satisfactory
Delhi,14/07/2018,28.918666,77.304315,17.818968,25.549191,31.526211,26.205972,0.781945,10.604159,21.526377,1.322385,24.816743,88.988279,Satisfactory
Delhi,12/08/2018,26.554827,87.118453,15.707697,25.216534,29.443851,28.249467,0.808402,10.978486,21.554996,1.177256,27.198784,90.63842,Satisfactory
Delhi,12/08/2018,28.141755,81.96209,15.941051,24.730416,29.267016,28.194438,0.758697,10.474781,20.325318,1.19467,26.432186,89.881212,Satisfactory
Delhi,11/08/2019,25.083234,67.281528,11.291516,24.787319,23.111465,24.804747,0.931353,8.758612,25.690589,1.060497,14.489409,83.131745,Satisfactory
Delhi,27/08/2018,26.357259,56.899458,10.626147,23.929089,24.151806,26.342925,0.850181,10.733338,26.656155,1.404369,20.402202,82.944922,Satisfactory
Delhi,26/07/2018,29.657109,58.739688,14.792574,25.408451,27.698098,30.158637,0.854925,10.710894,21.209633,1.438954,27.430417,85.225937,Satisfactory
Delhi,14/07/2018,36.519051,65.696462,15.322831,26.120369,28.179841,29.377874,0.90373,10.078241,22.20267,1.620371,29.076475,88.030077,Satisfactory
Delhi,16/07/2018,44.888125,99.369533,19.739943,25.77001,33.778851,33.356961,0.984271,10.857522,26.785054,1.675899,28.076184,99.317261,Satisfactory
Delhi,14/07/2018,41.50668,72.178314,17.583,27.0332,29.578668,30.046626,0.989868,9.962346,25.649826,1.868894,29.756523,88.886114,Satisfactory
Delhi,29/07/2019,24.186416,63.324329,9.142465,24.802797,24.124393,27.197704,0.809685,9.891825,29.050854,1.524267,16.20092,82.244635,Satisfactory
Delhi,10/09/2018,34.529485,83.679817,11.739536,30.135447,28.10484,25.655295,0.943502,10.167741,29.618489,1.747145,20.908251,91.586722,Satisfactory
Delhi,10/09/2018,33.336645,79.648129,16.106398,29.259407,30.973926,23.703319,0.867924,11.145591,28.667533,1.302385,22.582543,91.993873,Satisfactory
Delhi,23/09/2015,32.111603,101.923544,16.104785,25.995743,30.387082,20.56937,0.956241,10.928041,26.802768,1.843171,21.313976,95.349865,Satisfactory
Delhi,22/07/2018,26.003716,45.437165,11.297019,25.0462,23.700124,30.120604,0.858632,9.998597,29.100842,1.903253,21.175146,84.714528,Satisfactory
Delhi,22/09/2018,21.607604,53.738,7.519807,20.396695,16.904813,22.151979,0.675518,11.135437,25.780064,1.549689,17.034106,68.729537,Satisfactory
Delhi,24/09/2018,21.430554,36.012849,14.846047,23.074164,25.515209,24.051195,0.846922,10.802743,20.178125,2.377493,19.453315,64.299742,Satisfactory
Delhi,27/07/2018,22.378268,35.940587,14.750982,23.816839,26.708548,26.066243,0.824069,9.834444,20.243704,2.358239,30.462832,68.302001,Satisfactory
Delhi,29/07/2018,41.304917,104.39408,18.344408,30.550844,33.931804,25.035457,0.971961,10.658724,28.649418,2.293704,28.657173,96.545913,Satisfactory
Delhi,29/06/2018,36.130621,88.854825,11.125865,30.139407,27.299124,34.475082,0.948363,10.805499,28.472219,2.169075,19.618045,94.755347,Satisfactory
Delhi,22/08/2018,30.749484,73.391942,16.156245,26.946612,29.293897,28.21134,0.847837,10.807838,22.731127,1.763961,24.674684,89.123413,Satisfactory
Delhi,10/09/2018,36.824339,82.881809,17.514643,35.818573,31.47951,24.27926,1.036532,10.678884,29.550198,2.072138,21.408551,93.315739,Satisfactory
Delhi,14/07/2018,23.965231,62.870952,15.906282,32.325502,31.782551,36.695739,0.973585,8.882896,26.701183,1.918067,19.105958,97.735164,Satisfactory
Delhi,14/07/2018,22.924037,63.045108,16.585184,32.597713,31.985244,36.315018,0.943888,8.761523,24.005577,1.840042,17.583697,97.923637,Satisfactory
Delhi,22/07/2018,25.965539,45.590675,10.474006,24.319586,24.484974,33.176815,0.869642,10.315552,29.02963,1.869408,22.221736,83.727856,Satisfactory
Delhi,22/07/2018,21.874221,45.183734,11.237976,24.832597,25.09529,30.11847,0.926807,8.611176,29.801601,1.962304,16.669321,84.465339,Satisfactory
Delhi,29/07/2019,21.948366,62.44903,7.34769,24.173382,23.082929,25.334324,0.781624,9.275627,28.779592,1.566782,15.312459,80.08367,Satisfactory
Delhi,15/07/2018,33.298185,79.777924,9.672058,26.780478,25.073474,32.609516,0.871768,8.89817,30.701464,1.59172,19.818357,91.11975,Satisfactory
Delhi,15/07/2018,30.663771,76.672027,10.331994,26.48702,24.966954,33.417024,0.928611,8.779964,31.859534,1.580316,18.645663,93.986334,Satisfactory
Delhi,06/07/2019,31.719147,82.688759,10.517859,28.172468,26.59364,32.77617,0.936146,9.549184,32.477279,1.931807,18.840363,98.235108,Satisfactory
Delhi,15/07/2018,36.859229,81.008214,8.364204,29.975858,25.919198,32.097924,0.79094,10.562626,28.564536,1.312609,22.072338,92.866574,Satisfactory
Delhi,26/07/2018,33.205164,58.055719,17.297429,32.547527,33.909693,34.7572,1.186695,8.48935,30.568034,2.248214,21.758667,93.304946,Satisfactory
Delhi,01/08/2019,32.664368,83.343287,11.805183,28.48289,26.052577,33.069408,0.939592,9.046739,32.481131,1.94762,18.734603,98.405364,Satisfactory
Delhi,29/07/2019,21.259791,63.278235,7.619886,24.949753,21.691031,24.907985,0.824146,9.020977,27.383662,1.525583,15.180405,80.298002,Satisfactory
Delhi,27/07/2018,15.527173,38.207556,12.348126,21.562249,22.53029,27.519866,0.87,8.598648,24.023222,1.104169,10.428542,73.33646,Satisfactory
Delhi,27/08/2018,25.292252,63.22762,11.42861,25.334337,22.533557,23.276583,0.953927,8.736661,26.351864,1.179521,13.248426,81.515963,Satisfactory
Delhi,27/08/2018,16.347168,53.680523,9.981855,23.536738,22.66644,24.881588,0.847675,10.260779,24.849767,1.637885,16.026206,77.350579,Satisfactory
Delhi,27/08/2018,27.831738,55.24225,16.110839,26.178081,32.01162,27.216332,1.008966,8.329469,21.137039,1.778515,16.689051,81.839744,Satisfactory
Delhi,26/07/2018,31.636944,57.592584,18.085012,32.198469,33.61543,30.876919,1.16296,8.494894,28.84897,2.15722,19.920049,93.031937,Satisfactory
Delhi,26/07/2018,30.443993,57.017826,18.136612,26.117999,32.977596,28.113529,1.016251,9.060925,22.877003,1.785687,17.017193,89.275014,Satisfactory
Delhi,27/07/2018,15.521103,38.180159,11.553505,21.932035,25.148755,26.650363,0.851362,8.611056,23.578287,1.277541,10.456112,70.935103,Satisfactory
Delhi,27/07/2018,14.698586,27.086468,17.472442,21.145649,25.039541,23.080264,0.92304,8.615714,17.020474,1.831546,14.107231,65.628431,Satisfactory
Delhi,27/07/2018,12.729978,25.256858,15.370669,20.986624,24.972847,23.226636,0.921269,8.339151,17.162526,1.779755,13.892378,66.478764,Satisfactory
Delhi,10/09/2018,35.035103,84.242995,14.972777,30.479847,35.761332,29.340739,1.018588,8.174855,25.219661,1.979656,19.345323,96.036727,Satisfactory
Delhi,23/07/2018,22.58732,68.799177,12.319106,27.463634,27.364744,24.351214,0.851398,10.032757,23.387127,2.306375,20.164535,77.709622,Satisfactory
Delhi,15/07/2018,34.997662,84.769217,12.264376,30.469152,27.786797,32.326459,1.009612,9.165919,27.574885,2.066868,21.193566,95.030885,Satisfactory
Delhi,10/09/2018,34.998565,83.072052,13.62254,30.993152,30.26961,34.338342,1.00329,8.682543,27.150911,1.947273,23.797604,95,Satisfactory
Delhi,15/07/2018,33.122229,79.732156,9.315432,26.936511,24.980893,32.495387,0.938529,8.819904,29.836822,1.593431,20.523856,90.203754,Satisfactory
Delhi,29/07/2019,24.960934,62.98801,9.425097,25.057423,22.509008,26.274815,0.878469,9.454213,27.600037,1.505591,15.511753,80.822722,Satisfactory
Delhi,11/08/2019,28.320405,70.585461,8.094697,27.102393,22.110167,24.857551,0.787197,8.485117,28.602499,1.478676,15.073286,84.560204,Satisfactory
Delhi,29/07/2019,23.450698,68.726558,9.502141,24.803791,22.06103,23.976063,0.809046,8.689296,25.683774,1.340421,15.190682,83.811588,Satisfactory
Delhi,23/09/2015,31.841052,98.936596,14.398637,25.711452,29.206308,24.439816,0.850619,9.847126,24.716215,1.676752,24.308332,96.733753,Satisfactory
Delhi,14/07/2018,29.550685,58.047734,17.450239,30.61702,32.987212,27.748891,1.061922,8.537325,27.210115,1.891685,17.677953,91.884502,Satisfactory
Delhi,15/07/2018,30.677982,81.30545,9.098197,28.685619,25.406538,28.4585,0.805563,9.683762,28.175815,1.965535,19.469238,89.964272,Satisfactory
Delhi,01/08/2019,33.382707,82.524024,10.392665,27.861228,26.378279,29.401465,0.956652,8.824054,31.061214,1.891669,18.492531,99.024989,Satisfactory
Delhi,12/08/2018,23.767624,68.967275,10.89725,26.527902,22.984093,24.561446,0.902806,8.884807,26.552782,1.098282,16.312438,84.73796,Satisfactory
Delhi,27/08/2018,17.341962,53.51066,10.024866,24.154211,22.179572,24.791121,0.89707,8.436889,24.509928,1.395469,17.046228,77.970515,Satisfactory
Delhi,11/08/2019,26.049454,68.543694,9.230231,26.140523,22.317933,23.382426,0.77,8.686447,24.505806,1.687367,15.498292,84.609972,Satisfactory
Delhi,22/09/2018,16.485967,50.020627,9.469006,23.702404,21.803304,22.866006,0.832698,10.148453,24.464906,1.900804,14.112445,71.114782,Satisfactory
Delhi,26/08/2018,27.966016,82.367718,11.250964,26.747083,25.482705,22.048446,0.880816,9.607985,25.648275,2.323882,18.351779,82.866233,Satisfactory
Delhi,10/09/2018,36.28399,84.100641,11.887931,29.392973,28.696363,25.24284,0.937476,9.663734,28.470192,1.979353,19.905766,92.437156,Satisfactory
Delhi,16/07/2018,45.758193,98.229597,21.343741,31.584525,40.490964,31.156482,0.987349,10.705175,29.366856,2.147071,31.018331,98.281927,Satisfactory
Delhi,22/07/2018,21.00076,50.377423,13.140341,26.2199,28.118113,25.833048,1.007285,8.246595,22.493016,1.545263,15.637198,80.069626,Satisfactory
Delhi,10/09/2018,35.289712,84.047498,15.463659,34.417044,29.665892,25.146091,0.875802,11.129613,29.534412,1.389729,19.996375,89.618072,Satisfactory
Delhi,15/07/2018,39.298782,68.491575,11.741038,20.493887,20.056288,33.454917,0.672747,11.505892,31.152557,1.615412,12.102159,89.91048,Satisfactory
Delhi,26/03/2020,39.586677,69.015301,11.197431,21.32016,18.690265,33.827584,0.66723,11.724534,29.854662,1.614098,10.569447,89.779815,Satisfactory
Delhi,28/07/2019,25.456756,47.557687,9.682186,20.720014,21.570037,24.965338,0.781685,8.520322,25.397194,1.378095,10.549417,76.563718,Satisfactory
Delhi,27/07/2018,20.375375,33.659606,11.339257,17.838504,19.286627,24.70318,0.584732,10.255033,24.579783,1.08903,11.583099,52.310058,Satisfactory
Delhi,23/09/2018,28.793722,60.686966,6.800125,16.736425,16.253307,28.861049,0.802481,10.839595,29.486112,1.209282,11.601982,66.042044,Satisfactory
Delhi,30/03/2020,35.161679,65.938021,9.652822,18.49091,18.151758,25.27604,0.576524,12.494693,39.273053,1.080213,9.102641,80.493796,Satisfactory
Delhi,29/03/2020,29.471683,65.607868,9.930403,18.360829,18.784106,26.036296,0.605467,12.83395,37.272135,1.07062,9.058243,78.726762,Satisfactory
Delhi,30/03/2020,32.144096,63.431565,9.460054,19.487097,19.287206,26.536078,0.616685,12.140902,44.832584,1.127003,8.664516,83.946685,Satisfactory
Delhi,29/03/2020,28.80034,61.344854,9.944273,17.262215,18.007679,24.327551,0.603474,11.311132,37.875538,1.021261,8.36377,78.17537,Satisfactory
Delhi,29/03/2020,29.663525,63.25442,9.459861,18.549142,19.121583,26.240109,0.607453,12.348124,36.225518,1.084777,8.967352,83.510274,Satisfactory
Delhi,26/03/2020,41.572855,70.515698,12.483329,17.829462,20.822828,34.199152,0.678538,12.500393,32.244592,1.428684,12.814428,92.072458,Satisfactory
Delhi,04/04/2020,39.54042,92.707235,8.592075,20.298377,17.567175,25.464786,0.606701,13.111918,42.573022,1.015239,9.145189,96.333682,Satisfactory
Delhi,04/04/2020,30.598488,88.274151,8.846948,19.489002,17.72671,27.921888,0.575275,13.288668,41.676425,1.013748,8.646332,95.820206,Satisfactory
Delhi,25/03/2020,31.332972,74.18942,9.289313,19.552769,18.149484,26.634389,0.581466,13.484284,41.939757,1.084645,7.73203,88.67461,Satisfactory
Delhi,25/03/2020,32.869294,81.444511,7.873576,19.606916,17.649294,27.219583,0.652984,13.664958,48.757795,1.186501,12.1866,98.716371,Satisfactory
Delhi,30/03/2020,30.118658,60.521863,8.854103,17.923809,17.881967,29.94,0.758611,15.550769,52.172356,1.241649,6.518347,96.415961,Satisfactory
Delhi,30/03/2020,26.550584,53.305404,7.620899,15.435538,15.48875,33.881904,0.759421,10.322825,52.724357,1.206032,7.874657,90.243722,Satisfactory
Delhi,31/03/2020,23.311797,59.168694,5.147542,17.81073,14.158986,34.18449,0.825344,10.357553,50.301129,0.981375,8.026833,85.947081,Satisfactory
Delhi,09/09/2018,21.427292,41.918796,5.401181,17.163903,16.454662,31.704447,0.857073,9.050981,41.786895,1.117577,9.253813,80.373836,Satisfactory
